"company_type","name","type","dia_chi","street","street2","city","zip","country_id","vat","function","phone","email","title","user_id","company_id","pricelist","property_account_payable_id","property_account_receivable_id"
"person","Nguyễn Ninh Huấn Vĩnh","contact","số 468, xóm 6, thôn 4, xã Thạch Hòa, huyện Thạch Thất, thành phố Hà Nội","số 468, xóm 6","thôn 4, xã Thạch Hòa, huyện Thạch Thất","Hà Nội","100000","84","","Chủ shop","0950805258","nguyenninhhuanvinh@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Trần Toàn","contact","số 901, xóm 9, thôn Dương Thiệu, xã Hồng Minh, huyện Phú Xuyên, thành phố Hà Nội","số 901, xóm 9","thôn Dương Thiệu, xã Hồng Minh, huyện Phú Xuyên","Hà Nội","100000","84","","Chủ shop","0966210655","trantoan@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Tín Tất","contact","số 49, xóm 5, thôn 8, xã Đại Hùng, huyện Ứng Hòa, thành phố Hà Nội","số 49, xóm 5","thôn 8, xã Đại Hùng, huyện Ứng Hòa","Hà Nội","100000","84","","Chủ shop","0996513971","nguyentintat@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Võ Hoàn","contact","số 586, xóm 5, thôn 4, xã Phượng Cách, huyện Quốc Oai, thành phố Hà Nội","số 586, xóm 5","thôn 4, xã Phượng Cách, huyện Quốc Oai","Hà Nội","100000","84","","Chủ shop","0887961691","vohoan@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Trần Khang Liễu Tiến","contact","số 649, đường Hoàng Sương Gia, phường Liễu Giai, quận Ba Đình, thành phố Hà Nội","số 649, đường Hoàng Sương Gia","phường Liễu Giai, quận Ba Đình","Hà Nội","100000","84","","Chủ shop","0912361814","trankhanglieutien@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Lam Tuấn","contact","số 751, xóm 4, thôn 4, xã Nhuận Đức, huyện Củ Chi, thành phố Hồ Chí Minh","số 751, xóm 4","thôn 4, xã Nhuận Đức, huyện Củ Chi","Hồ Chí Minh","700000","84","","Chủ shop","0975613619","nguyenlamtuan@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Đặng Thủy Duy","contact","số 527, xóm 10, thôn Cầm Sơn, xã Tân Xuân, huyện Hóc Môn, thành phố Hồ Chí Minh","số 527, xóm 10","thôn Cầm Sơn, xã Tân Xuân, huyện Hóc Môn","Hồ Chí Minh","700000","84","","Chủ shop","0976960557","dangthuyduy@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Trần Bằng Kiết","contact","số 376, hẻm 40, đường Canh Phương, phường 9, quận Gò Vấp, thành phố Hồ Chí Minh","số 376, hẻm 40","đường Canh Phương, phường 9, quận Gò Vấp","Hồ Chí Minh","700000","84","","Chủ shop","0990496892","tranbangkiet@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Lê Ban","contact","số 225, xóm 6, thôn Du Nguyên, xã Trung Mầu, huyện Gia Lâm, thành phố Hà Nội","số 225, xóm 6","thôn Du Nguyên, xã Trung Mầu, huyện Gia Lâm","Hà Nội","100000","84","","Chủ shop","0906623886","leban@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Võ Thy","contact","số 18, đường Võ Thảo Huệ, phường Hòa Thọ Tây, quận Cẩm Lệ, thành phố Đà Nẵng","số 18, đường Võ Thảo Huệ","phường Hòa Thọ Tây, quận Cẩm Lệ","Đà Nẵng","550000","84","","Chủ shop","0886542475","vothy@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Cồ Tuệ","contact","số 702, đường Dũng Dũng, phường Bình Trị Đông A, quận Bình Tân, thành phố Hồ Chí Minh","số 702, đường Dũng Dũng","phường Bình Trị Đông A, quận Bình Tân","Hồ Chí Minh","700000","84","","Chủ shop","0911423571","cotue@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Vũ Gia","contact","số 653, xóm 4, thôn 1, xã Liên Châu, huyện Thanh Oai, thành phố Hà Nội","số 653, xóm 4","thôn 1, xã Liên Châu, huyện Thanh Oai","Hà Nội","100000","84","","Chủ shop","0932981880","vugia@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Phạm Thủy Duyên","contact","số 21, đường Lê Hà Hải, phường Cự Khối, quận Long Biên, thành phố Hà Nội","số 21, đường Lê Hà Hải","phường Cự Khối, quận Long Biên","Hà Nội","100000","84","","Chủ shop","0924337254","phamthuyduyen@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Lê Khánh Hãn Ðông","contact","số 592, đường Bùi Hồng Bội, phường Trường Thọ, quận Thủ Đức, thành phố Hồ Chí Minh","số 592, đường Bùi Hồng Bội","phường Trường Thọ, quận Thủ Đức","Hồ Chí Minh","700000","84","","Chủ shop","0915263397","lekhanhhanðong@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Vũ Chiêu","contact","số 411, đường Nhất Viết, phường 6, quận Quận 8, thành phố Hồ Chí Minh","số 411, đường Nhất Viết","phường 6, quận Quận 8","Hồ Chí Minh","700000","84","","Chủ shop","0932243343","vuchieu@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Lê Đình","contact","số 968, đường Đan Thu, phường Tân Định, quận Quận 1, thành phố Hồ Chí Minh","số 968, đường Đan Thu","phường Tân Định, quận Quận 1","Hồ Chí Minh","700000","84","","Chủ shop","0968897479","ledinh@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Tuyến Tuệ Kim","contact","số 111, xóm 8, thôn Sang Thúy, xã Hoàng Động, huyện Thủy Nguyên, thành phố Hải Phòng","số 111, xóm 8","thôn Sang Thúy, xã Hoàng Động, huyện Thủy Nguyên","Hải Phòng","180000","84","","Chủ shop","0941541342","nguyentuyentuekim@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Đặng Khang Quý","contact","số 45, đường Phạm Khuyên Hải, phường Đằng Hải, quận Hải An, thành phố Hải Phòng","số 45, đường Phạm Khuyên Hải","phường Đằng Hải, quận Hải An","Hải Phòng","180000","84","","Chủ shop","0999219260","dangkhangquy@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nghị Tín Lan Băng","contact","số 127, đường Hoàng Uyển Nhật, phường 15, quận Bình Thạnh, thành phố Hồ Chí Minh","số 127, đường Hoàng Uyển Nhật","phường 15, quận Bình Thạnh","Hồ Chí Minh","700000","84","","Chủ shop","0996421404","nghitinlanbang@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Phụng Tường Phúc","contact","số 394, xóm Khoa Nhã, thôn 10, xã Thới Tam Thôn, huyện Hóc Môn, thành phố Hồ Chí Minh","số 394, xóm Khoa Nhã","thôn 10, xã Thới Tam Thôn, huyện Hóc Môn","Hồ Chí Minh","700000","84","","Chủ shop","0969540597","nguyenphungtuongphuc@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Lê Võ Thống","contact","số 113, đường Võ Trâm, phường 3, quận Quận 11, thành phố Hồ Chí Minh","số 113, đường Võ Trâm","phường 3, quận Quận 11","Hồ Chí Minh","700000","84","","Chủ shop","0979110239","levothong@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Quàng Trà Ðình Quyết","contact","số 717, xóm 7, thôn 8, xã Châu Sơn, huyện Ba Vì, thành phố Hà Nội","số 717, xóm 7","thôn 8, xã Châu Sơn, huyện Ba Vì","Hà Nội","100000","84","","Chủ shop","0998251485","quangtraðinhquyet@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Lê Quyết","contact","số 388, xóm 2, thôn 3, xã Minh Châu, huyện Ba Vì, thành phố Hà Nội","số 388, xóm 2","thôn 3, xã Minh Châu, huyện Ba Vì","Hà Nội","100000","84","","Chủ shop","0883146587","lequyet@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Lê Chí","contact","số 743, đường Huyền Uy, phường Hòa Hiệp Bắc, quận Liên Chiểu, thành phố Đà Nẵng","số 743, đường Huyền Uy","phường Hòa Hiệp Bắc, quận Liên Chiểu","Đà Nẵng","550000","84","","Chủ shop","0962649389","lechi@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Huỳnh Miên Trâm Đình","contact","số 458, đường Nguyễn Thùy Thủy, thị trấn Núi Đèo, huyện Thủy Nguyên, thành phố Hải Phòng","số 458, đường Nguyễn Thùy Thủy","thị trấn Núi Đèo, huyện Thủy Nguyên","Hải Phòng","180000","84","","Chủ shop","0888528660","huynhmientramdinh@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Lê Thương","contact","số 646, xóm 8, thôn 10, xã Phú Mỹ Hưng, huyện Củ Chi, thành phố Hồ Chí Minh","số 646, xóm 8","thôn 10, xã Phú Mỹ Hưng, huyện Củ Chi","Hồ Chí Minh","700000","84","","Chủ shop","0953843525","lethuong@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Biện Viên Danh Viễn","contact","số 751, đường Vũ Oanh Vy, phường Tân Hưng Thuận, quận Quận 12, thành phố Hồ Chí Minh","số 751, đường Vũ Oanh Vy","phường Tân Hưng Thuận, quận Quận 12","Hồ Chí Minh","700000","84","","Chủ shop","0993480465","bienviendanhvien@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Lê Khanh Ðạt Gia","contact","số 60, xóm Chiêu Hữu, thôn 6, xã Vĩnh Quỳnh, huyện Thanh Trì, thành phố Hà Nội","số 60, xóm Chiêu Hữu","thôn 6, xã Vĩnh Quỳnh, huyện Thanh Trì","Hà Nội","100000","84","","Chủ shop","0994407864","lekhanhðatgia@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Lê Thuyết Vinh","contact","số 688, xóm 1, thôn Chiêu Thiên, xã Đắc Sở, huyện Hoài Đức, thành phố Hà Nội","số 688, xóm 1","thôn Chiêu Thiên, xã Đắc Sở, huyện Hoài Đức","Hà Nội","100000","84","","Chủ shop","0999688947","lethuyetvinh@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Trần Dũng Thiếu","contact","số 801, hẻm Hằng Hồng, đường Trần Trí Quế, phường An Phú Đông, quận Quận 12, thành phố Hồ Chí Minh","số 801, hẻm Hằng Hồng","đường Trần Trí Quế, phường An Phú Đông, quận Quận 12","Hồ Chí Minh","700000","84","","Chủ shop","0997142078","trandungthieu@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Hoàng Tịnh","contact","số 553, đường Danh Liên, phường Hiệp Bình Phước, quận Thủ Đức, thành phố Hồ Chí Minh","số 553, đường Danh Liên","phường Hiệp Bình Phước, quận Thủ Đức","Hồ Chí Minh","700000","84","","Chủ shop","0908031716","hoangtinh@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Huỳnh My Ðắc","contact","số 324, xóm Tuấn Thi, thôn Thoa Trí, xã Vân Hà, huyện Phúc Thọ, thành phố Hà Nội","số 324, xóm Tuấn Thi","thôn Thoa Trí, xã Vân Hà, huyện Phúc Thọ","Hà Nội","100000","84","","Chủ shop","0996249401","huynhmyðac@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Phạm Hưng Quân Hoàng","contact","số 685, xóm 6, thôn 2, xã Canh Nậu, huyện Thạch Thất, thành phố Hà Nội","số 685, xóm 6","thôn 2, xã Canh Nậu, huyện Thạch Thất","Hà Nội","100000","84","","Chủ shop","0990686423","phamhungquanhoang@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Trần Ý","contact","số 58, hẻm 83, đường Phạm Quyết Tuyết, phường 3, quận Gò Vấp, thành phố Hồ Chí Minh","số 58, hẻm 83","đường Phạm Quyết Tuyết, phường 3, quận Gò Vấp","Hồ Chí Minh","700000","84","","Chủ shop","0928846523","trany@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Hiểu","contact","số 646, hẻm 74, đường Huỳnh Thịnh Bình, phường Hoàng Văn Thụ, quận Hoàng Mai, thành phố Hà Nội","số 646, hẻm 74","đường Huỳnh Thịnh Bình, phường Hoàng Văn Thụ, quận Hoàng Mai","Hà Nội","100000","84","","Chủ shop","0888404341","nguyenhieu@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Trần Ðông Sương Tuệ","contact","số 712, hẻm 60, đường Nguyễn Vĩnh Chiêu, phường 4, quận Gò Vấp, thành phố Hồ Chí Minh","số 712, hẻm 60","đường Nguyễn Vĩnh Chiêu, phường 4, quận Gò Vấp","Hồ Chí Minh","700000","84","","Chủ shop","0994746979","tranðongsuongtue@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
